trade_date,0
2015-12-18,-0.1393414500609818
2015-12-21,-0.010513878682577733
2015-12-22,-0.10192444609709307
2015-12-23,-0.09036013060250783
2015-12-24,-0.011891144668995227
2015-12-25,-0.01102629822181322
2015-12-28,-0.009589261621366701
2015-12-29,0.16041073837863323
2015-12-30,0.031866824231901444
2015-12-31,-0.006192950409354735
2016-01-04,-0.1388707433211442
2016-01-05,-0.09070273903857091
2016-01-06,0.06739033703078068
2016-01-07,-0.09034108134968624
2016-01-08,-0.17883744189304718
2016-01-11,-0.012482384075081336
2016-01-12,0.02735703560268444
2016-01-13,-0.04924665318530365
2016-01-14,-0.00921335175720652
2016-01-15,-0.050307779921589114
2016-01-18,-0.34993187005743054
2016-01-19,0.23678004837187383
2016-01-20,-0.22355536444787016
2016-01-21,-0.21689721653430244
2016-01-22,-0.14516017698686995
2016-01-25,0.4555250398852559
2016-01-26,0.07210120302664899
2016-01-27,0.03953854527838288
2016-01-28,-0.1278096165848572
2016-01-29,-0.009898568629332688
2016-02-01,-0.061744816522036325
2016-02-02,-0.010017522166445556
2016-02-03,-0.05048740949664581
2016-02-04,0.08006812994257007
2016-02-05,-0.009536910940448031
2016-02-15,-0.007972595445864355
2016-02-16,-0.059589261621366525
2016-02-17,-0.010017522166445556
2016-02-18,0.11951259050335411
2016-02-19,-0.08847578420416176
2016-02-22,-0.007939294017767256
2016-02-23,-0.061026298221813054
2016-02-24,0.45998247783355506
2016-02-25,0.08353823962709532
2016-02-26,-0.05037580261260208
2016-02-29,-0.2184008559909432
2016-03-01,-0.09228610378597618
2016-03-02,0.1059533004303342
2016-03-03,0.04000152708637674
2016-03-04,-0.0970054461756188
2016-03-07,-0.009461982727229552
2016-03-08,-0.0512059277968691
2016-03-09,-0.13993187005742969
2016-03-10,0.028578742661205046
2016-03-11,-0.051581837661029264
2016-03-14,-0.00921335175720652
2016-03-15,-0.05030777992159
2016-03-16,-0.009931870057429786
2016-03-17,0.02969222007841007
2016-03-18,-0.04924665318530365
2016-03-21,-0.00921335175720652
2016-03-22,-0.10030777992158983
2016-03-23,0.03963986939749119
2016-03-24,-0.14077766725179008
2016-03-25,-0.009804591163292645
2016-03-28,-0.011924446097092315
2016-03-29,-0.1395892616213666
2016-03-30,0.029297260961428314
2016-03-31,-0.13158183766102935
2016-04-01,-0.05989856862933251
2016-04-04,0.0778269229328845
2016-04-05,-0.04971654051550388
2016-04-06,0.11168479611807267
2016-04-07,-0.009279954613400716
2016-04-08,-0.007433706720696901
2016-04-11,-0.08958926162136678
2016-04-12,-0.14027447849349278
2016-04-13,-0.01213977563901826
2016-04-14,-0.05192444609709235
2016-04-15,0.03006812994257025
2016-04-19,-0.08996517148552696
2016-04-20,-0.009555960193269604
2016-04-21,-0.011026298221813237
2016-04-22,0.33041073837863316
2016-04-25,0.11332291008516962
2016-04-26,-0.08245403076127976
2016-04-27,-0.178118923592823
2016-04-28,-0.14248238407508124
2016-04-29,0.15624355818547933
2016-05-04,-0.09046836024382428
2016-05-05,0.11277922428245611
2016-05-06,0.2500015270863758
2016-05-09,-0.005206751886286854
2016-05-10,0.035081107330084564
2016-05-11,0.2507533468146971
2016-05-12,-0.13664378848673417
2016-05-13,-0.006032370087120488
2016-05-16,-0.1019244460970922
2016-05-17,0.209639869397492
2016-05-18,-0.05932158139852279
2016-05-19,-0.08606567151521766
2016-05-20,-0.10117262636877183
2016-05-23,-0.1817971672029551
2016-05-24,0.07733798634986269
2016-05-25,-0.011872095416173643
2016-05-26,-0.09797259544586422
2016-05-27,0.11963986939749124
2016-05-30,0.07990754962033672
2016-05-31,0.07351679183550004
2016-06-01,-0.007287378573738177
2016-06-02,0.031847774979079854
2016-06-03,-0.04924665318530365
2016-06-06,-0.08921335175720571
2016-06-07,-0.10099299679371689
2016-06-08,0.07820283279704557
2016-06-09,0.06956494118427206
2016-06-10,-0.007287378573738177
2016-06-13,-0.08815222502091938
2016-06-14,-0.10027447849349362
2016-06-15,-0.011797167202955167
2016-06-16,-0.09120592779686915
2016-06-17,-0.14027447849349278
2016-06-20,0.02786022436098178
2016-06-21,-0.01158183766102923
2016-06-22,-0.04887074332114347
2016-06-23,0.1200681299425701
2016-06-24,-0.2291943025043847
2016-06-27,-0.009138423543988049
2016-06-28,-0.09354111227259473
2016-06-29,0.15972552150650704
2016-06-30,-0.04957021236854516
2016-07-01,0.07312183271851916
2016-07-04,0.030377436950536237
2016-07-05,0.12219038341514281
2016-07-06,-0.08775726590393848
2016-07-07,0.03206070598223278
2016-07-08,-0.050683689785750184
2016-07-11,0.07078664824279354
2016-07-12,0.12037743695053608
2016-07-13,0.5029612523962846
2016-07-14,-0.13288581958583578
2016-07-15,0.038458369289274964
2016-07-18,-0.011581837661029215
2016-07-19,-0.2188707433211434
2016-07-20,-0.18138795591069873
2016-07-21,-0.014817568550806966
